Filename,Sample ID,Mass (g),Sample type,Unique ID,Site,Cyromazine,Acephate,Dinotefuran,Thiabendazole,Thiamethoxam,Clothianidin,Mevinphos,Imidacloprid,Acetamiprid,Flupyradifurone,Thiacloprid,Sulfoxaflor,Tebuthiuron,Prometon,Cyanazine,Thiophanate-methyl,Ametryn,Methoprotryne,Bendiocarb,Malaoxon,Carbofuran,Pyrimethanil,Carbaryl,Fluometuron,Atrazine,Hydroxychlorothalonil ,Sulfentrazone,Diuron,Metalaxyl,Cyantraniliprole,Metobromuron,Prometryn,Terbutryn,Metazachlor,Clomazone,Propazine,Chlorantraniliprole,Methiocarb,Phenmedipham,Fluazifop,Flumioxazin,Fludioxonil,Cyprodinil,Spirotetramat,Phosmet,Bromuconazole,Azoxystrobin,Myclobutanil,Fenamidone,Triadimefon,Boscalid,Fluxapyroxad,Mandipropamid,Fenhexamid,Napropamide,Fluopicolide,Tetraconazole,Tebuconazole,Spinosad,Fluopyram,Methoxyfenozide,Diflubenzuron,Fenbuconazole,Metolachlor,Metconazole,Flufenacet,Dimoxystrobin,Propiconazole,Fluoxastrobin,Fumagillin,Tebufenozide,Spinetoram,Triflumizole,Fipronil,Picoxystrobin,Difenoconazole,Penthiopyrad,Coumaphos,Pyraclostrobin,Thiobencarb,Hexaflumuron,Profenophos,Cyflufenamid,Indoxacarb,Trifloxystrobin,Piperonyl butoxide,Tetramethrin,Fluazinam,Chlorpyrifos,Fenpyroximate,Amitraz,Avermectin B1a,Number of Pesticides Per Sample,ppb
2020nov10_USDA_fungicides_2019_sample_133,Small Andrena_10,0.047,Andrena sp.,CU515.PMAS1,CUOrchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.8
2020nov10_USDA_fungicides_2019_sample_152,Large Andrena_28,0.095,Andrena (Melandrena),CU515.PKAM2,CUOrchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6
2020nov10_USDA_fungicides_2019_sample_052,Wax_01,5.02,Bumble bee wax,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,4000,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,51.7,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0.6,0,0,1.1,0,0,0,2,0,0,0,0.5,0,0,0.2,557.6,0.2,0,2.1,0,0,0,0,18.4,0.7,0.9,0,0,0,0,0,0,20,4639.4
2020nov10_USDA_fungicides_2019_sample_168,Pollen_04,3.85,Honey bee pollen,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,1.1,1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1673.1,0,0,2.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,11,2681.1
2020nov10_USDA_fungicides_2019_sample_201,Nectar_16,4.8,Nectar,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7
2020nov10_USDA_fungicides_2019_sample_215,Apple flower_09,1.85,Apple flower,,CULansing,0,0,0,0,0.5,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,14.1,11.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,1000,0,0,0,0.2,0,0,0,20,2,0,0,0,0,0,2,0,0.7,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10000,0.5,0,31.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,17,11089.3
2020nov10_USDA_fungicides_2019_sample_216,Apple flower_10,2.1,Apple flower,,CULansing,0,0,0,0,0,0,0,0,1.4,0,0.5,0,0,0,0,0,0,0,0,0,0,9.5,11,0,1.1,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,1000,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10000,0.3,0,14.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,15,11043.4
2020nov10_USDA_fungicides_2019_sample_249,Dandelion flower_01,1.85,Dandelion flower,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508.4,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3512
2020nov10_USDA_fungicides_2019_sample_250,Dandelion flower_02,2.08,Dandelion flower,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1027.1
2020nov10_USDA_fungicides_2019_sample_032,Mason bee pollen_16,0.498,Mason bee pollen provision,,CULansing,0,0,0,0,1.3,0.14,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,162.3,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0.01,0,0,0,0,4,0,0,0,0,0,0,0,0,10,178.2
2020nov10_USDA_fungicides_2019_sample_035,Bumblebee Queen_01,0.556,Bombus impatiens queen,CL517.PMBI1,CULansing,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,143.4,0.01,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,163.7
2020nov10_USDA_fungicides_2019_sample_073,Xylocopa_01,0.509,Xylocopa virginica,CL517.PMXV1,CULansing,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55.3
2020nov10_USDA_fungicides_2019_sample_091,Bumblebee worker_06,0.121,Bombus impatiens worker,,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21.9
2020nov10_USDA_fungicides_2019_sample_127,Small Andrena_04,0.021,Andrena sp.,CL517.PKAS1,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129.6
2020nov10_USDA_fungicides_2019_sample_162,Large Andrena_38,0.067,Andrena (Melandrena),CL517.PMAM1,CULansing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.3,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,268.2
2020nov10_USDA_fungicides_2019_sample_054,Wax_03,5.02,Bumble bee wax,,Grisamore,0,0,0,0,0,0,0,0,0.3,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,52.2,0,0,0,0.6,0,0,0,20,2.7,0.4,0,0,0,0,2,0,0.1,0.6,0,622.9,1.7,0,0,0,2,0,0,0,0.3,0,0,0.2,488,0.2,0,2.3,0,0,0,0,0,10.2,0.7,0,0,0,0,0,0,24,1211.7
2020nov10_USDA_fungicides_2019_sample_165,Pollen_01,3.48,Honey bee pollen,,Grisamore,0,0,0,0,3.9,0,0,0,1.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0.7,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0.4,0,0,0,0,0,5.3,0.4,0,0,0,0,0,0,12,251.1
2020nov10_USDA_fungicides_2019_sample_186,Nectar_01,4.89,Nectar,,Grisamore,0,0,0,0,0,0,0,0,1.5,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.2
2020nov10_USDA_fungicides_2019_sample_223,Apple flower_17,1.55,Apple flower,,Grisamore,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,481.1,0,0,0,1.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4155.6,1.5,0,0,0,0,0,0,0,0,0,0,0,2084.4,0,0,4.1,0,0,0,0,0,133.9,0,0,0,0,0,0,0,11,6866.8
2020nov10_USDA_fungicides_2019_sample_224,Apple flower_18,1.34,Apple flower,,Grisamore,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,607.5,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2899.5,0,0,4.8,0,0,0,0,0,205.4,0,0,0,0,0,0,0,10,8975
2020nov10_USDA_fungicides_2019_sample_280,Dandelion flower_31,1.87,Dandelion flower,,Grisamore,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,32.7,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.4,0.5,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0.2,0,0,0,0,0,6.3,0,0,0,0,0,0,0,10,702
2020nov10_USDA_fungicides_2019_sample_281,Dandelion flower_32,1.02,Dandelion flower,,Grisamore,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0.5,0,0,0,0,0,0,0,0,0,0,0,81.6,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,8,1041.2
2020nov10_USDA_fungicides_2019_sample_046,Bumblebee Queen_12,0.618,Bombus impatiens queen,G520.TSBI1,Grisamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,0.04,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0.01,0,0,0,0,0,0.2,0,0,0,0,0,0,0,7,47.1
2020nov10_USDA_fungicides_2019_sample_083,Xylocopa_11,0.406,Xylocopa virginica,G520.NBXV1,Grisamore,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2,0.04,0,0,0,0,0,0,0,0,0,0,0,39.4,0,0,0.5,0,0,0,0,0,1.1,0,0,0,0,0,0,0,9,135.8
2020nov10_USDA_fungicides_2019_sample_090,Bumblebee worker_05,0.143,Bombus impatiens worker,,Grisamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.8
2020nov10_USDA_fungicides_2019_sample_129,Small Andrena_06,0.029,Andrena sp.,G520.NBAS3,Grisamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,4,14.8
2020nov10_USDA_fungicides_2019_sample_151,Large Andrena_27,0.091,Andrena (Melandrena),G520.NBAM1,Grisamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,5,34
2020nov10_USDA_fungicides_2019_sample_061,Wax_10,4.99,Bumble bee wax,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,2.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,0,0,0.4,0,0,0,0,51.8,0.3,0,0,0,0,0,0,0.1,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.3,11.6,0,0,89.4,0,0,0,0,4.7,0.4,0.3,0,0,0,0,0,0,18,167.1
2020nov10_USDA_fungicides_2019_sample_175,Pollen_11,3.96,Honey bee pollen,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.5,0,0,0,0,0,0,0.8,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0.7,0,0,0,0,87.8,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,83.6,0,0,0,0,0,0.2,0,0,0,37.1,0,0,0,13,234.5
2020nov10_USDA_fungicides_2019_sample_190,Nectar_05,3.98,Nectar,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3
2020nov10_USDA_fungicides_2019_sample_242,Apple flower_35,1.82,Apple flower,,IndianCreek,0,0,0,0,37.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,10,52.3
2020nov10_USDA_fungicides_2019_sample_243,Apple flower_36,1.57,Apple flower,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,6.1,0,0,0,0,6276.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,12.3,0,0,4000,0,0,0,0,0,0.2,0,0,0,30,0,0,0,10,10330.1
2020nov10_USDA_fungicides_2019_sample_253,Dandelion flower_05,2.1,Dandelion flower,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.5,0,0,0,0,1994.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,1468.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,7,3468.2
2020nov10_USDA_fungicides_2019_sample_254,Dandelion flower_06,2.07,Dandelion flower,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,847.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1477.5
2020nov10_USDA_fungicides_2019_sample_029,Mason bee pollen_13,0.508,Mason bee pollen provision,,IndianCreek,0,0,0,0,0.04,0,0,0.5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.7
2020nov10_USDA_fungicides_2019_sample_042,Bumblebee Queen_08,0.59,Bombus impatiens queen,IC516.SMBI1,IndianCreek,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,184.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,241.9,0,0,0,0,0,0,0,0,0,2.1,0,0,0,8,429.1
2020nov10_USDA_fungicides_2019_sample_080,Xylocopa_08,0.462,Xylocopa virginica,IC516.SMXV1,IndianCreek,0,0,0,0,4.1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.5
2020nov10_USDA_fungicides_2019_sample_094,Bumblebee worker_09,0.137,Bombus impatiens worker,,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5
2020nov10_USDA_fungicides_2019_sample_121,Honeybee worker_15,0.075,Apis mellifera worker,,IndianCreek,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.6,0,0,0,0,8.5,0,0,0,0,0,0,0,0,5,30.8
2020nov10_USDA_fungicides_2019_sample_125,Small Andrena_02,0.021,Andrena sp.,IC516.PMAS1,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253.9
2020nov10_USDA_fungicides_2019_sample_155,Large Andrena_31,0.084,Andrena (Melandrena),IC516.PKAM1,IndianCreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,289.6
2020nov10_USDA_fungicides_2019_sample_070,Wax_19,5.05,Bumble bee wax,,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0.1,10,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,1.6,0,0,0,0,0,0.8,1.1,0,0,0,0,0,0,16,18.8
2020nov10_USDA_fungicides_2019_sample_178,Pollen_14,3.99,Honey bee pollen,,LM2,0,0,0,0,0.5,0,0,1,1.6,0,0,0,2.9,0,0,0,0,0,0,0,0,9.2,0,0,1.7,19.1,0,2,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,149.8,0,0,0,0,0,0,0,0,171.5,0,0,0,0,0,0,0,0.6,0,0,10000,0.9,0,0,0,0,0,0,0,0,0,0,0,606.1,0,0,9,0,0,0,0,0,29.2,0,0,0,152.6,0,0,0,18,11158.6
2020nov10_USDA_fungicides_2019_sample_205,Nectar_20,5.03,Nectar,,LM2,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,6,7.8
2020nov10_USDA_fungicides_2019_sample_225,Apple flower_19,1.57,Apple flower,,LM2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.9,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0.1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,940.4,0,0,0.5,0,0,0,0,0,0.2,0,0,0,0,0,0,0,11,1293.9
2020nov10_USDA_fungicides_2019_sample_226,Apple flower_20,1.25,Apple flower,,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,568.8,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0.1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1826.8,0,0,1.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,11,2419
2020nov10_USDA_fungicides_2019_sample_286,Dandelion flower_37,1.85,Dandelion flower,,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88
2020nov10_USDA_fungicides_2019_sample_287,Dandelion flower_38,1.69,Dandelion flower,,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,31.5,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,97.5
2020nov10_USDA_fungicides_2019_sample_018,Mason bee pollen_02,0.505,Mason bee pollen provision,,LM2,0,0,0,0,4.4,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0.9,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,70,0,0,0,0.01,0,0,0,0,235.7,0,0,0,0,0,0,0,0.1,0,0,12.7,1.3,0,0,0,0,0,0,0,0,0,0,0,798.6,0,0,173.3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,1298.8
2020nov10_USDA_fungicides_2019_sample_084,Xylocopa_12,0.495,Xylocopa virginica,X522.CUXV1,LM2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,1.1,0,0.7,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0.01,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0.2,0,0,0,0,0,1.5,0,0,0,0,0,0,0,12,23.5
2020nov10_USDA_fungicides_2019_sample_102,Bumblebee worker_17,0.086,Bombus impatiens worker,,LM2,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.4
